,0
1358,1290694.9295228056
1359,361823.24110045657
1360,266755.8523068382
1361,35552.792523102136
1362,719884.3453367616
1363,509134.5867883577
1364,678549.0834824567
1365,269595.9114561549
1366,1421243.0810936166
1367,271900.86783978186
1368,1300315.2009015502
1369,859503.1838943257
1370,934499.7511721293
1371,417877.0065177195
1372,1099872.6335078627
1373,1230272.9288870113
1374,736159.6773430158
1375,247446.9562409281
1376,374098.0027874913
1377,767074.663353394
1378,499404.46345345967
1379,642254.0940879717
1380,286947.53970881575
1381,569225.8523388846
1382,442209.39354720083
1383,583743.6235715556
1384,287026.67958656064
1385,494453.7964586107
1386,702690.351478216
1387,50758.89089491317
1388,-172900.0050035786
1389,198380.37862361805
1390,247837.8541884172
1391,146692.71828051715
1392,658819.7572637255
1393,777514.333584845
1394,2069297.6732741045
1395,591755.498344881
1396,1357190.8839983533
1397,648927.9002521931
1398,354202.65045952727
1399,-33780.20325629119
1400,631477.5487360072
1401,361026.13257750974
1402,406038.39756241394
1403,317583.22941668227
1404,350355.113520409
1405,717226.6910693082
1406,157496.7159617431
1407,365243.3374908125
1408,517699.2260219647
1409,533501.0961043388
1410,646186.5153009015
1411,910689.9783683755
1412,1422334.429214652
1413,550538.7609526794
1414,523019.09531140956
1415,998075.4282215149
1416,265521.69545481226
1417,725113.9997168989
1418,585846.2028103343
1419,1400328.7897099494
1420,1017018.7432530399
1421,775996.2365691336
1422,593176.2832170665
1423,802684.6601735088
1424,283744.48715356487
1425,275852.02609221725
1426,1384112.9334706524
1427,851217.7583768403
1428,743084.9036473236
1429,233672.24138228892
1430,520338.38901758695
1431,-114018.38550136783
1432,422513.6227180825
1433,330611.8585182321
1434,278796.6207104304
1435,544203.5970537241
1436,449973.79987612297
1437,1314228.517894362
1438,264841.81875986385
1439,856423.4898234732
1440,83611.50789762364
1441,459581.7847431954
1442,435079.3427274077
1443,827985.9723040098
1444,225309.83728935168
1445,1035924.8751796363
1446,784708.8076157849
1447,412459.3378734229
1448,753598.3724972998
1449,915058.1681389131
1450,324846.48301516555
1451,226378.67972703167
1452,1287987.2005008287
1453,392216.2247093137
1454,465087.0793411996
1455,1098410.4934659079
1456,702584.6788778363
1457,968567.2583144223
1458,563082.2097278903
1459,1544468.8089757608
1460,407958.7443220916
1461,993762.9864987547
1462,371084.9875278628
1463,271108.8387571044
1464,571338.7028338865
1465,98407.69558542466
1466,918847.1967436788
1467,240865.2212213811
1468,615177.2017211713
1469,-266606.17430728156
1470,537467.9016262968
1471,1065733.4512048445
1472,223299.84767348965
1473,515673.3277263694
1474,1186283.4397594228
1475,395941.0545519957
1476,481834.6589964678
1477,1174714.2576612185
1478,206552.65171792207
1479,566371.193041271
1480,701217.3591116571
1481,796786.772375336
1482,464051.10354575224
1483,746488.6024263843
1484,1222389.552415645
1485,936057.0223259653
1486,828053.1733306572
1487,354705.43248711666
1488,488110.45242695103
1489,382450.03463346325
1490,401535.3398696865
1491,389995.3020646906
1492,508378.5491239866
1493,433722.3271175289
1494,788885.381838309
1495,246376.18628863234
1496,415614.01272493217
1497,305846.9445860819
1498,552723.6033067349
1499,359538.900964234
1500,862741.5827633301
1501,504009.57328650344
1502,458767.3568473535
1503,225922.63131070125
1504,755824.5637858135
1505,401464.0597425464
1506,246221.4923437233
1507,757766.5301639615
1508,439504.6672678649
1509,415106.1732141436
1510,530536.8075055188
1511,453278.5191375142
1512,278722.3634897585
1513,241296.74537588534
1514,454639.6514333299
1515,789458.6053776387
1516,412233.5952531281
1517,264276.06884841813
1518,834679.1207195837
1519,96489.15603156696
1520,495627.1122843897
1521,601320.5056365825
1522,173074.34279542573
1523,136778.21505058696
1524,784099.4859204731
1525,139212.71786684572
1526,880672.96051781
1527,146357.84760510153
1528,341150.74267793307
1529,112329.11999652867
1530,18401.03510786526
1531,564288.1647801234
1532,372173.2975777737
1533,439013.1745973112
1534,477840.31283526926
1535,370228.76238157507
1536,655595.6150858484
1537,1054802.8559903405
1538,678464.829895251
1539,1412617.1553543352
1540,645744.2048430779
1541,404912.4684607594
1542,1177904.2963758137
1543,113651.61882878334
1544,429667.67387890746
1545,684154.1200476092
1546,745523.2842893706
1547,501009.643460735
1548,833629.3008929365
1549,95549.72441994952
1550,401193.0671731967
1551,86991.17622514383
1552,635761.6201929047
1553,968303.5862607777
1554,509848.95866973035
1555,679766.9246137824
1556,550348.6866525091
1557,598196.9284331256
1558,835227.0975847514
1559,185719.74720061704
1560,584146.650783159
1561,900754.1534300866
1562,330265.5047624365
1563,480877.8155858719
1564,496162.57133455307
1565,252112.3798306752
1566,472017.1472297617
1567,1226919.8878279403
1568,714862.1963770278
1569,630336.4503822471
1570,696590.2592749433
1571,474978.2369006667
1572,419784.8586705363
1573,405476.2888254535
1574,193076.16050621268
1575,941699.4434682233
1576,841953.623813116
1577,166807.6006458319
1578,558303.1882211101
1579,307192.57264107314
1580,106196.75781212602
1581,913412.4928035478
1582,196422.57629882375
1583,729243.3456314257
1584,1546947.183735122
1585,181098.57706502522
1586,772663.5193075397
1587,743757.7947941882
1588,184381.40036083618
1589,1012707.0814719694
1590,673954.6607074963
1591,285391.29817179806
1592,470474.1959638485
1593,770204.1757160242
1594,543617.9727603351
1595,307388.5325483836
1596,590896.2156519087
1597,47381.41176560469
1598,705659.6882053689
1599,524703.227071239
1600,129907.25836821384
1601,512570.12825167796
1602,686616.513619194
1603,1487503.964584149
1604,930169.3084567098
1605,821527.3245893787
1606,717190.4542085384
1607,909418.3711430877
1608,843151.1983371018
1609,630048.1577467738
1610,463950.89530887885
1611,187603.22755467572
1612,474129.6112209491
1613,877699.0642424659
1614,319132.4106877729
1615,299375.824576859
1616,278071.6225284023
1617,1294260.0579162075
1618,1410725.304043301
1619,1030495.0913300421
1620,808045.3789750562
1621,970219.0947429808
1622,570622.2924442339
1623,1491518.40853507
1624,563224.110763991
1625,1395402.8152650308
1626,717112.0286545813
1627,309477.54127110925
1628,331639.48751813325
1629,851690.9878447175
1630,993910.8898706539
1631,1109215.8188790316
1632,234294.02958223864
1633,470284.13102159486
1634,496497.61843897717
1635,197526.5414045931
1636,701536.6324786077
1637,663902.4912352551
1638,922495.8531158932
1639,372926.56614704104
1640,1769319.3060343666
1641,108256.63605547597
1642,331121.7552302616
1643,302606.6663250796
1644,883692.4902166969
1645,221145.13108396705
1646,322941.53063619335
1647,1471943.6097304672
1648,344792.5689447038
1649,533999.3123379076
1650,871103.2180232657
1651,499339.11077014054
1652,264247.37923788256
1653,345487.0719902263
1654,676305.2350710296
1655,625443.6406417248
1656,982080.3984990735
1657,397555.61650928576
1658,332609.1242571962
1659,546137.9848424838
1660,1087305.9914465758
1661,185133.51814250072
1662,477118.8037770763
1663,480418.82861173514
1664,1040390.0644623146
1665,376425.9173930307
1666,1039725.0325697528
1667,-268054.5509411554
1668,502607.2509901391
1669,884329.0602316358
1670,121817.96665775828
1671,245751.49712131545
1672,478185.9615741668
1673,1104.848517121718
1674,377526.17436390126
1675,262497.49276373297
1676,664917.1147528514
1677,425407.2346640462
1678,483487.21599227085
1679,644619.6550666101
1680,936037.993022322
1681,300927.0767508148
1682,1133494.346350897
1683,370076.1015802646
1684,1218463.6425794947
1685,212301.48774432845
1686,37749.67015425855
1687,1205834.9055554788
1688,682265.4280675258
1689,277559.11752700544
1690,936165.6295837862
1691,1513862.3066360108
1692,352867.5663137854
1693,391788.6311576605
1694,231920.73471481568
1695,1046262.8653184767
1696,924727.9257666296
1697,581446.1742549505
1698,749093.526153849
1699,478412.68098210916
1700,574756.8689351762
1701,95583.34535133495
1702,247684.37150902726
1703,417585.9033728915
1704,322667.1994060922
1705,481570.3645174983
1706,371867.8177179097
1707,197034.06077872386
1708,765584.3317486633
1709,650624.5044939106
1710,1413279.6925813626
1711,549036.608374631
1712,350247.08856186934
1713,233961.82754195936
1714,223115.22053253092
1715,132345.88079150103
1716,99665.26501432556
1717,207527.02227122273
1718,798147.2134182054
1719,700013.9012622677
1720,355995.24276322173
1721,503807.0072740157
1722,671613.502040604
1723,880685.7349126858
1724,1303839.333562408
1725,261143.17972080794
1726,705938.1646945258
1727,132059.8666103002
1728,541539.5519419257
1729,736620.2939710426
1730,694759.6636264615
1731,270119.4552151865
1732,274689.3273549204
1733,2593825.9261042224
1734,185661.6886329776
1735,44202.86034826009
1736,150504.05550043366
1737,144361.55034266802
1738,272020.6340416456
1739,376234.54802422447
1740,460298.0089686087
1741,561569.1770564367
1742,782025.1977225121
1743,379093.0061080927
1744,595381.424552892
1745,573614.9990330742
1746,751949.69819864
1747,734675.0441000416
1748,199077.46253345505
1749,-138167.1800973607
1750,407993.5376862731
1751,198947.84745798615
1752,498949.538969866
1753,574797.9481027698
1754,474475.27238169906
1755,219013.10024365206
1756,129215.16070283303
1757,822486.3383362079
1758,565716.5907823101
1759,1018391.9109606217
1760,910402.1819449042
1761,988803.9784245219
1762,762917.4477756922
1763,395683.8716696546
1764,470935.09054365905
1765,234668.5500509197
1766,633423.3365029139
1767,263712.31792474404
1768,1419184.9480563279
1769,384366.5586666012
1770,404007.42688305606
1771,498083.0216024545
1772,251746.92471877206
1773,318916.04924872273
1774,438113.50820774445
1775,-163937.76557865273
1776,516324.7309746811
1777,424947.7634418161
1778,1885376.4431828689
1779,722264.0000731773
1780,30802.077469031618
1781,872190.207062013
1782,881227.5223033538
1783,376708.68670033163
1784,331117.80902586866
1785,848264.7158743222
1786,524268.606199784
1787,630976.850254082
1788,473472.4527481876
1789,836788.5697451294
1790,1459159.1994697156
1791,316883.2771513476
1792,750641.006920083
1793,540133.8410751083
1794,682853.4382278585
1795,496614.54511778057
1796,2069177.9089056663
1797,375295.08106299664
1798,558729.6580722432
1799,795867.282059034
1800,-97171.20100682252
1801,249068.4954256452
1802,267413.5501503147
1803,589032.1509862219
1804,148782.2351963087
1805,131846.54154682579
1806,559231.0595597068
1807,543986.098068983
1808,648686.6294295937
1809,767192.4775617148
1810,45693.84142480319
1811,303857.2525945059
1812,346211.0641334088
1813,437157.5254261261
1814,401629.28843696555
1815,1594387.9690446574
1816,462173.68878716824
1817,402450.47415759985
1818,133025.3280771866
1819,372180.9899625622
1820,329427.89480868937
1821,514561.63398034475
1822,726332.777599572
1823,1013044.3487785165
1824,92424.75280239177
1825,287268.3077311647
1826,247612.86537766072
1827,348253.6466437697
1828,604134.8017129127
1829,158423.97335024487
1830,1600953.7833807294
1831,499110.8117869785
1832,557384.1658182115
1833,291843.5258514093
1834,334954.2424729109
1835,205013.13512411853
1836,669356.4886239748
1837,774877.9400735953
1838,615586.881047526
1839,420509.66483606026
1840,834851.296762333
1841,1203243.2180401122
1842,218348.2725372378
1843,650079.3567591257
1844,403057.78160662646
1845,493225.7241438618
1846,703351.8339203099
1847,178781.42098751012
1848,645337.0439681233
1849,531584.0899115672
1850,67048.79212922946
1851,336108.42891313834
1852,1339981.6732262394
1853,754465.4389923331
1854,568890.6134862074
1855,210330.56192919018
1856,695268.1670267765
1857,554448.2138140787
1858,563982.8634653982
1859,-16919.50496452779
1860,304438.5438042331
1861,436514.93866897095
1862,591764.7416231924
1863,697463.1380205072
1864,1087293.4775282673
1865,12105.199364514061
1866,296106.6932780866
1867,535878.4286508146
1868,958659.3334603992
1869,908187.5624649299
1870,455200.3001594029
1871,735123.1151007554
1872,221888.12457870896
1873,536129.2265027611
1874,684217.8635857846
1875,837634.7338207143
1876,458071.40989223926
1877,555881.5331189916
1878,3210.9632443936134
1879,623705.0417144451
1880,518981.5434646845
1881,270187.7818016658
1882,-74317.14556391069
1883,699216.4072131248
1884,850269.1464742173
1885,1398785.6531778371
1886,1424761.6379559536
1887,204200.13974483142
1888,259505.65915897943
1889,647634.0016199285
1890,670698.0490269692
1891,250165.36900178046
1892,128349.15296454856
1893,509781.7408421526
1894,231553.43123993324
1895,571387.0219424242
1896,244217.38260882738
1897,770468.7973104707
1898,235434.68722869095
1899,157045.08545771166
1900,571229.8638543922
1901,341707.092512034
1902,585192.0450409694
1903,312837.79156227224
1904,195707.03410814935
1905,894576.3728569457
1906,874272.8368201405
1907,175611.05585896975
1908,1128748.2178055025
1909,293402.0282364605
1910,244933.24844666902
1911,575595.8872302041
1912,758658.3455843448
1913,43985.61543222208
1914,826133.7768555977
1915,452116.22090515797
1916,849706.8019713573
1917,519817.3006363923
1918,552107.8685282151
1919,161652.25426149665
1920,764710.930578948
1921,192269.99254607357
1922,616709.4310121976
1923,498522.5243752698
1924,345964.8393554839
1925,413556.4638516833
1926,353273.4682827769
1927,515931.9892720595
1928,496117.0604707694
1929,692302.8565742772
1930,471609.6147942658
1931,734287.6707582609
1932,276201.6354925948
1933,238643.08578525938
1934,300805.35653991636
1935,1491624.0422817688
1936,750221.9562505607
1937,392897.59554142726
1938,846803.0708728749
1939,578639.6229157213
1940,308581.3552334191
1941,448967.6468063785
1942,224442.74114444962
1943,-42193.580800746306
1944,654554.9634577611
1945,977002.7799811019
1946,873985.847937918
1947,208287.17675518518
1948,468217.55562000314
1949,222156.90752903617
1950,721074.7854556971
1951,1439083.8223615442
1952,1162720.6330975469
1953,1746274.2498566809
1954,180549.7350891942
1955,-61187.64944052859
1956,657749.3512002422
1957,799181.2006631708
1958,567436.3521129369
1959,960081.7794076155
1960,812314.3622014804
1961,499468.668411575
1962,594055.7412038563
1963,426622.1286343307
1964,1975441.9683758486
1965,553467.2264025707
1966,375866.40278302075
1967,502268.84513540624
1968,211002.97596097033
1969,284003.69137467217
1970,427716.3850512296
1971,1124822.1413409032
1972,264622.57936613937
1973,1119650.0027997398
1974,983932.3635413949
1975,1320946.2654771435
1976,79738.09071465099
1977,846092.7081831612
1978,763969.9782341798
1979,667313.2956097065
1980,783421.32997904
1981,652840.3961742718
1982,371646.7019008533
1983,1166126.067118686
1984,667094.2056542925
1985,639672.0460459293
1986,1311732.12187613
1987,540769.103617009
1988,174717.23912069586
1989,482130.75592370646
1990,250482.59558181907
1991,650108.8545838671
1992,808320.2749759537
1993,662100.1002953524
1994,407768.261806395
1995,368770.3329847745
1996,593072.5494249132
1997,661859.7858974494
1998,181653.64282081067
1999,175757.96033847175
2000,557266.1001945183
2001,464259.5970454009
2002,387041.60281969816
2003,1037144.9436071564
2004,417137.13980427815
2005,550434.0555820967
2006,183182.43252460245
2007,79001.68912124599
2008,245821.3213275614
2009,226450.74942452874
2010,747552.9150955055
2011,213662.2567135204
2012,493586.4946952689
2013,264807.32968128845
2014,863969.0916434482
2015,484738.98613330186
2016,-39604.24928356221
2017,276856.37573440763
2018,782973.5032540703
2019,240614.60121148545
2020,279292.9210798917
2021,543575.0545942477
2022,758429.7829927615
2023,503767.74180301814
2024,948230.1228578014
2025,519795.9177237643
2026,1134861.2267442022
2027,462331.82664825255
2028,463447.2563079881
2029,452825.694343333
2030,1687235.2558095374
2031,51804.83519998903
2032,767461.6485370792
2033,641657.0186443086
2034,63523.84295745578
2035,1415605.9970093593
2036,1472197.906995711
2037,1034042.8503131389
2038,564461.0273071784
2039,344089.309907201
2040,609943.9500594559
2041,309253.4666108296
2042,622173.3147639545
2043,746408.4771989749
2044,231453.81638470152
2045,596800.9552751356
2046,1038171.353401944
2047,487142.73754053784
2048,714130.4372848365
2049,231327.85179623403
2050,693086.9173915606
2051,622669.7950269873
2052,247974.0722366413
2053,679579.1039717563
2054,1266839.1052509965
2055,901782.1661456402
2056,-29965.56417809648
2057,96424.57699647191
2058,1177476.1965410598
2059,1174075.5524379683
2060,589361.3773229296
2061,1026363.9062143988
2062,465499.38267187995
2063,652509.6664612449
2064,647640.6233172084
2065,293299.5111387789
2066,705667.7462489993
2067,717287.7902201755
2068,299830.4283630495
2069,432529.6161358296
2070,836621.0613158152
2071,653489.0693690717
2072,859351.619691818
2073,600333.7695616003
2074,236396.75104280352
2075,1703406.382540163
2076,492957.67347223486
2077,461804.34370421455
2078,651175.4967313551
2079,458361.5288877676
2080,282843.0463864293
2081,474223.4434390714
2082,836695.0126730287
2083,607906.7757440913
2084,444725.9635490527
2085,717579.5634730483
2086,172319.59966177802
2087,742048.2202454847
2088,-49340.10753349995
2089,339874.4548461619
2090,390336.3143769057
2091,592874.7220434739
2092,415673.2120545041
2093,404692.4039386824
2094,842408.8463108311
2095,423307.6564353885
2096,-70141.60644151506
2097,-80581.67506945005
2098,103410.87102405535
2099,860916.4586100688
2100,626322.4144924888
2101,624873.4063297946
2102,-91628.43912362409
2103,879229.5187045338
2104,1632285.1952577983
2105,417759.2030977217
2106,1209381.4547194361
2107,689747.304554838
2108,371546.75040812977
2109,106300.53584506095
2110,712038.8086090396
2111,941042.574509281
2112,84981.8879126014
2113,447800.41204881086
2114,712381.9050565342
2115,438692.47896233853
2116,551882.1374163245
2117,481992.13880308205
2118,220974.2390273678
2119,570301.1013038215
2120,233530.92768098763
2121,-34018.17164806623
2122,229240.82895788102
2123,707532.252978948
2124,712998.9537717042
2125,44736.36332500575
2126,963294.9184667973
2127,355344.8794628974
2128,950863.612633002
2129,156381.8069803471
2130,788378.7172755464
2131,499997.2182689848
2132,1086153.271558237
2133,933303.5502556409
2134,434415.48019166617
2135,-50925.367644684215
2136,824917.2551024444
2137,549897.426882585
2138,563634.7173148966
2139,622372.6347925893
2140,718070.9797658824
2141,129217.82873321051
2142,-131578.93376039236
2143,1033919.1767708487
2144,533845.0249547893
2145,138418.07553986326
2146,218109.93362680747
2147,233254.2442990137
2148,704368.0600642209
2149,380652.2927898993
2150,519696.162001782
2151,498762.9735133633
2152,473737.1265621546
2153,321039.03037749685
2154,639666.2463520685
2155,17722.369977913593
2156,-78406.6419159187
2157,367277.9040640206
2158,518425.2019137468
2159,17167.675269925996
2160,527067.5873240123
2161,451079.3810686695
2162,372074.4965795104
2163,578590.3176612819
2164,587199.3598139178
2165,985243.2243596565
2166,797632.2305269594
2167,222958.98460669164
2168,486657.95380470366
2169,519352.21527382836
2170,599316.137954543
2171,604384.8354200039
2172,556007.3839470211
2173,530381.1650401903
2174,639075.7260876463
2175,556534.729388105
2176,1129637.1440717364
2177,938509.3372140694
2178,319290.81492202857
2179,1019033.4225880157
2180,74748.17288183374
2181,419468.2236244525
2182,533459.6566234631
2183,692123.971718277
2184,733163.2598727281
2185,78039.59222051024
2186,408067.1345425284
2187,278025.68644160224
2188,482547.39364209096
2189,896344.7736263527
2190,223779.35899316362
2191,277381.3406199929
2192,1501711.2129131823
2193,164125.23725071485
2194,783307.8576579561
2195,70236.08534493024
2196,148530.97739679954
2197,905900.3945394591
2198,401301.1992955406
2199,684282.0687162747
2200,283342.81676259515
2201,1154103.8822626728
2202,466729.94526313443
2203,350767.7529063745
2204,720491.1473265948
2205,266360.239100702
2206,423359.5028808125
2207,-10835.861927390157
2208,94072.66748492059
2209,1031257.0592601509
2210,235579.95091474842
2211,425421.1565414062
2212,-46578.54311673026
2213,33202.37838417885
2214,411775.5258061992
2215,1267933.7695901722
2216,578269.8190293058
2217,237622.40349815466
2218,211372.46676060098
2219,792697.8203838195
2220,595218.1645175633
2221,906636.7007223561
2222,560434.4129768136
2223,324845.7718374585
2224,507030.60547951877
2225,593145.9857619887
2226,287036.8378900182
2227,323905.382689734
2228,1011206.746818393
2229,574444.7444923159
2230,670574.1974469756
2231,-125804.19221066126
2232,393074.10161766666
2233,542475.1444080034
2234,499769.1567270451
2235,465831.0472446275
2236,411230.77129797416
2237,428750.1319902154
2238,143591.42498701793
2239,257687.84681242722
2240,271306.9270852063
2241,468094.1884837927
2242,597987.6726471717
2243,476899.1386871659
2244,755898.7129804745
2245,483015.75899915316
2246,966295.1317000506
2247,944903.7083941372
2248,494591.0837385793
2249,364857.7092926629
2250,615585.5467970049
2251,374772.3903626561
2252,240391.4014856522
2253,632251.1633795955
2254,383794.1379536266
2255,485404.78223103774
2256,122176.07026614429
2257,341490.0580928406
2258,70686.01793918962
2259,640286.5640742717
2260,209065.817982652
2261,378004.32613018877
2262,950029.6000550746
2263,1004674.0142797488
2264,497896.5065929394
2265,274550.5718480278
2266,520152.8156837245
2267,339956.01799865
2268,712099.1038358653
2269,329308.72769274435
2270,634068.6066039581
2271,433142.39911825047
2272,418047.19700986345
2273,431009.7254280811
2274,135800.67790420842
2275,999398.206166357
2276,616062.9642248896
2277,778703.2143752901
2278,1096218.699559703
2279,916475.5689921903
2280,604119.782732471
2281,196777.24705320463
2282,508970.3830323862
2283,1509406.0202593687
2284,296444.0290721946
2285,449203.79247662856
2286,449807.5079736257
2287,850731.2619129966
2288,704641.7974384308
2289,253672.4465904485
2290,787978.5111057538
2291,185226.75909402868
2292,1477430.2969487617
2293,555758.9870744766
2294,424927.01906248357
2295,689360.125381204
2296,651344.4083105552
2297,761392.0720793785
2298,123065.76100246859
2299,232083.81500013237
2300,360317.47988591157
2301,761671.8597251644
2302,1824315.7022922954
2303,1269403.4904755543
2304,582623.7578330438
2305,162038.22863101494
2306,121369.45416666003
2307,325550.17110109725
2308,339035.9158963644
2309,637540.2923032986
2310,269163.5651721322
2311,177164.7755236572
2312,411127.87738922064
2313,548014.916393608
2314,593003.6460035233
2315,1366150.2389771265
2316,264805.9530980769
2317,464656.57298663724
2318,1178158.171204067
2319,594045.2017911293
2320,547805.0917280363
2321,430072.9904429958
2322,232348.28634757415
2323,575990.901400124
2324,544996.6759473758
2325,173462.4614124329
2326,91826.34078936104
2327,284259.45066680573
2328,117099.67832296493
2329,260789.56976477994
2330,358128.4465160632
2331,1238966.0997060505
2332,283953.39052474627
2333,305967.551359092
2334,295341.2367945163
2335,442970.5768314488
2336,1271733.6943153746
2337,463532.0895115235
2338,315374.8759126151
2339,306259.0744429779
2340,854995.8603612259
2341,1193879.6182233286
2342,355711.199741876
2343,1385257.783952589
2344,450800.3824969416
2345,1083306.654860126
2346,391343.91084086
2347,513906.88511170645
2348,779238.5933459942
2349,906481.6749522698
2350,747146.5599473051
2351,220906.49603122537
2352,912578.0855372425
2353,439787.0363291807
2354,266904.3257711192
2355,659400.7731283237
2356,562995.6554746255
2357,567786.512644145
2358,306963.6981075235
2359,248444.62093212618
2360,156372.95262697747
2361,540069.9264648312
2362,221487.7102364645
2363,513463.3123304888
2364,344070.5697799552
2365,101150.65548424597
2366,720321.6592316016
2367,881144.7324787923
2368,63939.515685149585
2369,642600.6285127914
2370,389722.5060310648
2371,245534.54539128352
2372,429856.50093277055
2373,421197.01462298224
2374,254484.52710833488
2375,742496.6781141943
2376,26959.138948108273
2377,312110.4737963886
2378,307196.5291098609
2379,1090974.0310702962
2380,190736.49499605253
2381,868108.6670298693
2382,400327.8740701091
2383,445547.4038354341
2384,1021890.4613946283
2385,666316.4430636272
2386,597106.7153870487
2387,874448.6357807368
2388,273902.1194265717
2389,562356.0066571208
2390,265021.474496214
2391,379652.66752013564
2392,86433.11466267647
2393,248964.98590163887
2394,416066.2452418008
2395,229489.2691776881
2396,813410.9004449543
2397,-39929.64009475711
2398,613713.8623991368
2399,523131.91674090456
2400,228082.20651626372
2401,626367.6466403557
2402,549170.4592992119
2403,-79211.74352767522
2404,638865.7070409964
2405,1237740.8471679778
2406,622626.7661079997
2407,412951.17896176875
2408,1345403.8215443455
2409,851451.7164656094
2410,179540.64881311596
2411,359813.9517815823
2412,738644.5796056878
2413,1071977.294418598
2414,36117.63281255594
2415,497993.580044935
2416,456182.65048388985
2417,1022670.6148608837
2418,465813.9342404858
2419,247921.77575815778
2420,244458.06620634417
2421,536985.8636312942
2422,489359.2787136384
2423,1123631.0570488262
2424,437162.4289898529
2425,1744694.387302956
2426,274612.7420928092
2427,303041.122192048
2428,141217.52973281668
2429,396911.98460350523
2430,468130.94965989445
2431,919825.2604691233
2432,511166.13404465606
2433,-35839.008239159855
2434,476585.720614571
2435,356156.50677900866
2436,962240.7395624875
2437,498664.5960659932
2438,1016403.8169345057
2439,536850.9328831461
2440,272794.9246822574
2441,470077.82929893374
2442,1040338.2077487123
2443,337017.0559932308
2444,897457.7510958845
2445,1100152.1563221032
2446,395394.4129736931
2447,443850.5026424939
2448,-175297.64397381296
2449,569500.3779821467
2450,58847.18293606839
2451,378006.56005004025
2452,570861.4758579263
2453,470061.31127970654
2454,878254.937780878
2455,815716.6839719587
2456,239122.13539747754
2457,472465.58378298266
2458,70597.22929512395
2459,517803.41749785154
2460,478856.3382805354
2461,568159.8962105515
2462,532713.4107045484
2463,465335.0057005413
2464,562402.0156722341
2465,755170.2651967278
2466,561572.4551060451
2467,168773.05862482643
2468,1256563.3638226201
2469,427005.5108194621
2470,626773.5638816438
2471,266862.08626132953
2472,361374.199908057
2473,703744.0930794118
2474,111372.74417314422
2475,829501.4204101868
2476,192763.1445017656
2477,424437.4516683371
2478,67862.84921004006
2479,649404.5170931488
2480,531551.7587507132
2481,724328.8398149638
2482,519301.18654464313
2483,358699.14090738376
2484,820364.8038244429
2485,926405.260783023
2486,140322.11367294844
2487,1067537.2589209673
2488,673292.5601998874
2489,422746.9345649013
2490,611025.5547032885
2491,1008287.4863442469
2492,1197883.319678413
2493,-79112.48250330225
2494,310145.39309390436
2495,358218.6762236657
2496,653874.5426626788
2497,401210.6520813849
2498,425069.45925527497
2499,732215.7136326248
2500,667361.9882733878
2501,411760.7211064277
2502,149748.92333015788
2503,202869.0092169433
2504,542268.8585256562
2505,232979.5714914627
2506,1090721.5611499778
2507,355062.1172049468
2508,125975.42263826099
2509,900155.3893648633
2510,958039.9304704026
2511,643779.2735337102
2512,832197.1610668064
2513,495102.0228145651
2514,207395.84002201987
2515,511494.8360477106
2516,714609.5549267563
2517,401513.17663394485
2518,423522.15407249494
2519,576888.9567271285
2520,419997.55965302023
2521,474353.2471059747
2522,557080.4837606896
2523,950828.4276026366
2524,1166154.2402200673
2525,429634.4157685803
2526,717999.3834784899
2527,963035.7210971087
2528,850533.4924418002
2529,415879.885954967
2530,290912.12033129495
2531,948510.5253146889
2532,288751.1354714755
2533,482996.36142919166
2534,700263.6838029943
2535,520291.7789765474
2536,380928.0172635509
2537,40516.816274861456
2538,805969.3865046687
2539,519732.8624993219
2540,126953.16196631535
2541,679679.8029827435
2542,964888.9613984937
2543,314188.58504069503
2544,453516.9148072449
2545,828606.2337141079
2546,302744.520383638
2547,239206.82045125176
2548,347738.00466293807
2549,449118.0749814522
2550,395487.0479844783
2551,333330.2411497334
2552,678861.2440742993
2553,862954.9638219259
2554,436763.66423757246
2555,475142.21983764786
2556,572470.5762370713
2557,513399.74367843964
2558,213803.47994217876
2559,650405.4398504643
2560,61562.45438467461
2561,379393.96939121676
2562,1138611.5864267126
2563,423265.3042340253
2564,314619.5584430862
2565,927609.359744909
2566,1119339.910736058
2567,933446.6409047034
2568,305201.44094596396
2569,1143821.310905736
2570,434126.4390714199
2571,183850.04567969212
2572,428187.43193531735
2573,595460.4877228552
2574,199021.47115908493
2575,-47013.59038836547
2576,725885.7374357769
2577,992667.1776162703
2578,1718148.8352109168
2579,666406.7239751235
2580,101879.97326403711
2581,667381.161553597
2582,274408.35293235746
2583,245376.125344734
2584,293436.05649435916
2585,161113.25405693467
2586,530409.5029351175
2587,591317.9257190726
2588,1020587.5229733782
2589,415773.687210695
2590,513483.52403487195
2591,460143.70453775837
2592,168963.72152628168
2593,1392409.6985943303
2594,800157.4385697587
2595,891662.285273758
2596,577392.6957566092
2597,268030.9294217785
2598,403343.2823037101
2599,507074.8934066249
2600,538619.7291434468
2601,595719.8561755641
2602,-24781.078073680634
2603,1030689.554993588
2604,534813.4430235918
2605,716818.6180148612
2606,370846.1627343984
2607,349916.8082498013
2608,218806.26105571515
2609,1117631.9519094026
2610,958422.1710420286
2611,771268.0518532132
2612,183640.40826814098
2613,184020.1141107272
2614,254118.47968050942
2615,1067477.1112863293
2616,683280.6830288258
2617,368374.44929506094
2618,429406.44821875554
2619,384247.8704866293
2620,947429.5839945681
2621,398434.189104263
2622,383655.46478886367
2623,1667480.4924134496
2624,457880.6451540636
